imgPath,caption,chartType,xAxis,yAxis
statista_dataset/dataset_copy/imgs/27855.png," This statistic displays reasons for brand or company disloyalty among clothing consumers in the United Kingdom (UK) in 2013. Of respondents, 23 reported that difficult return or refund policies would be influential in leading them to switch brands. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/14384.png," This statistic depicts the number of active physicians in Kentucky as of March 2020, ordered by their specialty area. At that time, there were 635 anesthesiologists employed in Kentucky. The state had over 6,500 active physicians in this year. ",table,Specialty area,Number of physicians
statista_dataset/dataset_copy/imgs/16776.png," As of February 29, 2020, California was the state with the most Bed Bath & Beyond stores in the United States, with 174. The company operated 976 Bed, Bath & Beyond branded stores in 2020.",bar,Unnamed: 0,Number of stores
statista_dataset/dataset_copy/imgs/25574.png," This statistic shows the total spending by outside groups during the 2016 United States election cycle. As of November 16, 2016, Super PACs had spent over 1.1 billion U.S. dollars during the 2016 election cycle. ",bar,Unnamed: 0,Spending in U.S. dollars
statista_dataset/dataset_copy/imgs/19938.png," This statistic shows the unemployment rate in Mauritania from 1999 to 2020. In 2020, the unemployment rate in Mauritania was at approximately 9.61 percent. ",line,Unnamed: 0,Unemployment rate
statista_dataset/dataset_copy/imgs/1085.png," Gucci is one of the most iconic and well-known luxury personal goods brands in the world. The company operates all over the world. As of 2019, 38 percent of the Gucciâ€™s revenues were generated in the Asia-Pacific market. How did Gucciâ€™s product line develop? Gucci was founded in Florence, Italy in 1921. The company started out as a leather goods manufacturer, dealing primarily in the sale of leather bags to people travelling on horseback. As methods of transport changed, so too did Gucciâ€™s product offering. The company started making luxury luggage and later added ties, shoes, and handbags to its product line. Gucci products turned into status symbols as many famous people started wearing them. Nowadays, Gucci offers a range of different luxury fashion products, with almost 60 percent of the brandâ€™s worldwide revenue coming from the sale of leather goods as of 2019. Shoes, ready-to-wear apparel, watches, and jewelry are the other main product categories of Gucci, however they also sell other products such as perfume and home dÃ©cor. Gucci: an iconic fashion labelGucci is one of the most valuable luxury good brands in the world. The company has changed ownership on a few occasions and is now part of the Kering Group. Gucci is the most well-known luxury fashion brand in the United States.",pie,Unnamed: 0,Revenue share
statista_dataset/dataset_copy/imgs/4935.png," In the third quarter of 2020, The New York Times Company generated a total revenue of 426.90 million U.S. dollars, marking a small decrease from the corresponding quarter of 2019. The fourth quarter of the year is generally the one in which the company makes the most revenue, and at the end of 2018 the figure surpassed 500 million for the first time in years. In 2019 this happened again, with Q4 revenues reaching almost 510 million dollars. The company also reported that digital revenues surpassed print for the first time in Q2 2020. ",table,Unnamed: 0,Revenue in million U.S. dollars
statista_dataset/dataset_copy/imgs/25023.png," The statistic shows the revenue of Takeda Pharmaceutical Co., Ltd. in fiscal year 2016, broken down by segment. That year, the prescription drug segment of the Japanese pharmaceutical company Takeda generated a revenue of approximately 1.57 trillion Japanese yen, whereas the consumer healthcare segment's revenue amounted to around 82.57 billion yen. With changes in the company structure in April 2017 the company has reconsidered its segment structure and concluded that Takeda comprises one operating segment: pharmaceutical products. Hence, from fiscal year 2017 onwards the revenue breakdown by segment will no longer be reported. ",bar,Unnamed: 0,Revenue in billion Japanese yen
statista_dataset/dataset_copy/imgs/16122.png," In 2015, only around 1.4 percent of the population in North America suffered from blindness or moderate to severe visual impairment. In comparison, about 5.7 percent of the population of South Africa suffered from such visual impairment. ",bar,Unnamed: 0,Prevalence
statista_dataset/dataset_copy/imgs/18720.png," This graph shows a breakdown of U.S. imports of goods in 2018, by main commodity group. In 2018, about 6.9 percent of all goods imported were agricultural products. ",pie,Unnamed: 0,Percentage of total imports of trade goods
statista_dataset/dataset_copy/imgs/3398.png," The statistic shows gross domestic product (GDP) in Kenya from 1984 to 2018, with projections up until 2021. Gross domestic product (GDP) denotes the aggregate value of all services and goods produced within a country in any given year. GDP is an important indicator of a country's economic power. In 2018, Kenya's gross domestic product amounted to around 177.95 billion international dollars. ",line,Unnamed: 0,Gross domestic product in billion international dollars
statista_dataset/dataset_copy/imgs/21072.png," As of March 2020, the Brazilian women's soccer team ranked 8th in the world, up by two points from ranking 10th the previous year. ",table,Year,FIFA ranking position
statista_dataset/dataset_copy/imgs/10208.png," This statistic presents a forecast of the impact of the coronavirus crisis (COVID-19) on the projected national gross domestic product growth for that year, based on different scenarios. Should a 30-day restriction nationwide apply with a drop in trade, hospitality, transport and leisure activities by 100 percent, the national GDP would see a negative effect on its growth of 2.99 points. ",table,Unnamed: 0,Coronavirus impact on GDP growth
statista_dataset/dataset_copy/imgs/2220.png," This statistic shows the countries and regions that consumed the most silver in 2010. The United States demanded 21.6 percent of the world's total silver production. Consumption of silver Silver is one of the worldâ€™s most valued metals and included within the so called transition metals group. Within living memory, this precious metal always has been used for coins, jewellery and valuable utensils, known as silverware. In modern times, it also developed an important role in industrial usage. Almost half of all silver worldwide is used for such purposes. This is primarily due to its extremely high electric and thermal conductivity. In fact, silver has the highest conductivity of electricity and heat of all elements and metals, respectively. Thus, industrial silver usage is mostly for conductors and catalyses. Another sector which is highly dependent on silver is the photographic industry. Silver is also an important factor within the finance and investment sector. Among countries around the world, the United States is the top consumer of silver. The United States consumes around one fifth of global silver. China, Japan and India are following, while Germany and Italy are the top consumers from Europe. The latest estimates show that the United States uses between six and eight thousand metric tons annually. With around one thousand metric tons from mines, the United States is also among the top 10 primary silver producers worldwide. Mexico is by far the leading silver producer, extracting more than four thousand metric tons from its silver mines. Silver is in most cases obtained as a by-product from zinc, copper and gold mines and refineries. The largest primary silver mines are Cannington in Australia and Fresnillo in Mexico. ",bar,Unnamed: 0,Share of consumption
statista_dataset/dataset_copy/imgs/12420.png," This statistic depicts the global net sales share of Prada in 2019, broken down by brand. In 2019, the net sales share of the Miu Miu brand amounted to around 14.2 percent of Prada's total sales. ",pie,Brand,Share of net sales
statista_dataset/dataset_copy/imgs/17449.png," This statistic shows the off-price personal luxury goods market share worldwide in 2019, by region. That year, 22 percent of the off-price personal luxury goods market revenue was generated from European locations. The total off-price personal luxury goods market was estimated to be valued at 36.5 billion euros that year.",pie,Region,Market share
statista_dataset/dataset_copy/imgs/15862.png," The statistic shows the ratio of government expenditure to gross domestic product (GDP) in Laos from 2015 to 2018, with projections up until 2025. In 2018, government expenditure in Laos amounted to about 20.91 percent of the country's gross domestic product. ",column,Unnamed: 0,Ratio of government expenditure to GDP
statista_dataset/dataset_copy/imgs/13318.png," This statistic shows the communication channels customers prefer to use to resolve customer service issues in the United States in 2019. During the survey, 36 percent of the respondents in the U.S. stated that they prefer email for resolving customer service problems. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/9068.png," This statistic shows the average usual weekly hours worked on the main job in Italy from 2000 to 2018. Over this period, the weekly average fell by a total of 1.7 hours, peaking at 37.4 weekly working hours in 2000. ",line,Unnamed: 0,Average usual weekly hours
statista_dataset/dataset_copy/imgs/13379.png, The statistic presents the projected number of PC online gamers in Vietnam from 2012 to 2014. NIKO Media Research projected the number would rise from 15.65 million in 2012 to 19 million in 2014. ,column,Unnamed: 0,Number of gamers in millions
statista_dataset/dataset_copy/imgs/8376.png," This statistic shows how long passengers had to wait in a queue for security screening at Heathrow Airport in the United Kingdom (UK) in 2019. In the airport, 47 percent of respondents had to wait between one to five minutes, while 30 percent had to wait for six to ten minutes. Seven percent of the respondents had to wait less than a minute. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/10000.png," This statistic shows the revenue share of the LVMH Group worldwide in 2019, by segment. In 2019, 41 percent of the LVMH Group's global revenue came from the company's fashion and leather goods business segment. ",pie,Unnamed: 0,Revenue share
statista_dataset/dataset_copy/imgs/26811.png," This statistic shows the share of American students in grades 9 to 12 who stated they are currently drinking alcohol as of 2019. The results have been sorted by gender, ethnicity, and sexual identity. According to the survey, 34.2 percent of student respondents with a white, non-Hispanic background stated they had at least one drink of alcohol on at least one day during the 30 days before the survey. ",bar,Unnamed: 0,Share of students
statista_dataset/dataset_copy/imgs/6743.png," An in depth study on patients admitted to hospital and later deceased from the coronavirus (COVID-19) infection in Italy revealed that three out of four individuals showed symptoms such as fever and dyspnea at the moment of admission to the hospital. Additionally, cough was found in 38 percent of individuals hospitalized with coronavirus. The virus originated in Wuhan, a Chinese city populated by millions and located in the province of Hubei. More statistics and facts about the virus in Italy are available here. For a global overview visit Statista's webpage exclusively dedicated to coronavirus, its development, and its impact. ",column,Unnamed: 0,Share of deceased COVID-19 patients
statista_dataset/dataset_copy/imgs/21043.png," The consumer price index (CPI) for food and non-alcoholic beverages in the Netherlands increased gradually from January 2018 to May 2020. In June 2018, the index value of food and non-alcoholic beverages was measured at 102.44, where the year 2015 equals 100. The CPI increased to 111.55 by May 2020. ",line,Unnamed: 0,Consumer price index (2015=100)
statista_dataset/dataset_copy/imgs/8105.png," This statistic shows the hours per day a computer is used in a U.S. home in 2009. In 17.5 million U.S. households, a computer is used 3 to 6 hours per day. ",bar,Hours used per day,Housing units in millions
statista_dataset/dataset_copy/imgs/12376.png," In the fiscal year 2019/2020, carbon dioxide (CO2) emissions in India fell by an estimated 30 million tonnes of CO2 (MtCO2). This was the first time emissions had fallen in the country in four decades, with a drop of three MtCO2 last occurring in 1982. Although factors such as renewable energy growth and economic slowdown affected these figures, measures, such as lockdowns, implemented to slow the spread of the novel coronavirus (COVID-19) had a big impact in early 2020. According to the source, March of 2020 experienced an estimated 15 percent drop in emissions when compared to the previous year. For further information about the coronavirus (COVID-19) pandemic, please visit our dedicated Fact and Figures page. ",column,Unnamed: 0,Annual emission change in million tonnes of CO2
statista_dataset/dataset_copy/imgs/5875.png, This statistic represents combined key figures for American Airlines and US Airways (as of June 2015). American Airlines and US Airways had passenger traffic amounting to around 351 billion revenue passenger kilometers. ,table,Key area,Unnamed: 1
statista_dataset/dataset_copy/imgs/6841.png," This statistic gives information on the internet penetration in Malawi from 2000 to 2017. In 2017, 13.78 percent of the population accessed the internet, up from 0.13 percent in 2000. In 2015, Malawi's population amounted to 18.11 million inhabitants. ",column,Unnamed: 0,Percentage of individuals using the internet
statista_dataset/dataset_copy/imgs/11325.png," This statistic depicts the total number of stores of Luxottica worldwide from 2000 to 2019. As of December 31, 2019, Luxottica operated a total of 9,235 stores worldwide. There was a total of 7,094 corporate and 2,141 franchise and license Luxottica stores worldwide in 2019. Founded in 1961 in Agordo, Italy, the Luxottica Group S.p.A. is the world's largest eyewear company. Its best known brands include Ray-Ban, Persol and Oakley, Inc. The company also makes sunglasses and frames for a multitude of designer brands such as Chanel and Prada. ",line,Unnamed: 0,Number of stores
statista_dataset/dataset_copy/imgs/22647.png," This statistic shows the results of a survey, asking consumers how often they book rail tickets online instead of at a travel agency or at a counter in the United Kingdom as of 2017. Of respondents, 21 percent said they always book rail tickets online and a further 18 percent said they do so very frequently. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/24641.png," This statistic displays the quantity of savory snacks consumed per day in the United Kingdom between 2008 and 2012, by age. In this four year period, individuals aged between 11 and 18 years old consumed 13 grams of savory snacks per day. ",column,Unnamed: 0,Consumption in grams
statista_dataset/dataset_copy/imgs/10039.png," In 2019 there were over 141 thousand illegal border crossings detected at the borders of the European Union, with the Eastern Mediterranean detecting the highest number of crossings at over 83.3 thousand. ",pie,Unnamed: 0,Number of illegal border crossings detected
statista_dataset/dataset_copy/imgs/34.png," With a market capitalization of 1.68 trillion U.S. dollars as of April 2020, Saudi Aramco was the worldâ€™s largest company in 2020. Rounding out the top five were some of the worldâ€™s most recognizable tech brands: Microsoft, Apple, Amazon, and Googleâ€™s parent company Alphabet. Saudi Aramco led the ranking of the world's most profitable companies in 2019, with a net income of 88.21 billion U.S. dollars. How are market value and market capitalization determined? Market value and market capitalization are two terms frequently used â€?and confused - when discussing the profitability and viability of companies. Strictly speaking, market capitalization (or market cap) is the worth of a company based on the total value of all their shares; an important metric when determining the comparative value of companies for trading opportunities. Accordingly, many stock exchanges such as the New York or London Stock Exchange release market capitalization data on their listed companies. On the other hand, market value technically refers to what a company is worth in a much broader context. It is determined by multiple factors, including profitability, corporate debt, and the market environment as a whole. In this sense it aims to estimate the overall value of a company, with share price only being one element. Market value is therefore useful for determining whether a companyâ€™s shares are over- or undervalued, and in arriving at a price if the company is to be sold. Such valuations are generally made on a case-by-case basis though, and not regularly reported. For this reason, market capitalization is often reported as market value. What are the top companies in the world? The answer to this question depends on the metric used. Although one of the largest companies by market capitalization, Appleâ€™s global revenue did not manage to crack the top ten of companies. Rather, American multinational retailer Walmart was ranked number of the worldâ€™s largest companies in the world by revenue. Walmart also had the highest number of employees in the world. ",table,Ranking of the companies rank 1 to 100,Market capitalization in billion U.S. dollars
statista_dataset/dataset_copy/imgs/12727.png," As of April 2020, the Brazilian national men's soccer team has ranked 3rd in the FIFA world ranking, the same position achieved in the ranking table in 2019. ",table,Year,FIFA ranking position
statista_dataset/dataset_copy/imgs/20268.png," This statistic shows the number of enterprises in the manufacture of cocoa, chocolate and sugar confectionery industry in Greece from 2008 to 2017. In 2017, there were 475 enterprises in the manufacture of cocoa, chocolate and sugar confectionery industry in Greece. ",column,Unnamed: 0,Number of enterprises
statista_dataset/dataset_copy/imgs/26941.png," In 2019, 64 percent of respondents in Romania had an account on social networking sites such as Facebook or Twitter. Only 36 percent of respondents said they did not have such an account. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/8935.png," The statistic shows Pittsburgh Steelers players with the most rushing yards in franchise history. Franco Harris is the career rushing leader of the Pittsburgh Steelers with 11,950 yards. ",bar,Unnamed: 0,Rushing yards
statista_dataset/dataset_copy/imgs/2556.png," As of January 4, 2021, there have been almost 26 million tests for COVID-19 in the state of New York, leading to over 1 million positive cases and almost 90,000 hospitalizations. New York has been hit hardest by the COVID-19 pandemic and accounts for a high amount of cases in the U.S. This statistic shows the cumulative number of COVID-19 tests, cases, hospitalizations, and deaths in New York as of January 4, 2021. ",table,Unnamed: 0,Cumulative number
statista_dataset/dataset_copy/imgs/14624.png," This statistic depicts the number of active physicians in Indiana as of March 2020, based on their specialty area. In that time, there were 1,184 anesthesiologists employed in Indiana. Indiana has over 8,750 active specialty physicians. ",table,Specialty area,Number of physicians
statista_dataset/dataset_copy/imgs/26002.png," This statistic shows the expenditures of the Department of National Defence in Canada in the fiscal year of 2019. In the fiscal year of 2019, 1.4 billion Canadian dollars was spent on operations by the Department of National Defence. ",bar,Unnamed: 0,Expenditure in million Canadian dollars
statista_dataset/dataset_copy/imgs/9452.png," The statistic shows gross domestic product (GDP) per capita in Chad from 1985 to 2025. GDP is the total value of all goods and services produced in a country in a year. It is considered to be a very important indicator of the economic strength of a country and a positive change is an indicator of economic growth. In 2019, the estimated GDP per capita in Chad amounted to around 685.68 U.S. dollars. ",line,Unnamed: 0,GDP per capita in U.S. dollars
statista_dataset/dataset_copy/imgs/24736.png," This statistic shows the share of households in Belgium that accessed the internet via a desktop or portable computer from 2005 to 2014. In 2014, 82 percent of Belgian households used a desktop or portable computer to access the internet. ",column,Unnamed: 0,Share of households
statista_dataset/dataset_copy/imgs/10837.png," This statistic depicts the number of active physicians in Wyoming as of March 2020, sorted by specialty area. At that time, there were 58 anesthesiologists active in Wyoming. There are 540 physicians in total in the state. ",table,Specialty area,Number of physicians
statista_dataset/dataset_copy/imgs/1011.png," This statistic shows the Ukrainian gross domestic product (GDP) from 1994 to 2018 in billion international dollars, with projections up until 2021. In 2018, Ukraine's GDP amounted to approximately 391.42 billion international dollars. See the Russian GDP for comparison. Ukraine's rocky economy In just two years, between 2013 and 2015, GDP in Ukraine has been dramatically reduced to half its amount. This very severe decrease is mainly due to the armed conflict in the eastern part of the country, which is causing many of its inhabitants to be internally displaced, and life in general to become increasingly difficult for Ukrainians - not just because of the war, but because the countryâ€™s economy is in desperate trouble: The inflation rate has risen to almost 50 percent, the second highest rate around the world behind Venezuela, and unemployment is now at over 11 percent. The industrial Donbass region located to the east of the country has also been devastated. Russia, Ukraineâ€™s most important import and export partner until recently, most likely no longer plays this role, having caused a great shift in the countryâ€™s base economy. Ukraineâ€™s national debt in relation to GDP is also unsustainable, having increased by over 50 percent in the last two years. Default or restructuring of its debt was inevitable, and eventually restructuring took place in August 2015. While the economy is expected to recover somewhat in 2016, its stability will depend on improving the stability of the country in order to create an environment in which the economy can operate and recover. ",line,Unnamed: 0,GDP in billion international dollars
statista_dataset/dataset_copy/imgs/16012.png," This statistic shows the annual change of the real GDP in Michigan from 2000 to 2019, compared to preceding period. In 2019, the real GDP of Michigan grew by roughly 0.7 percent. ",line,Unnamed: 0,Percent change compared to preceding period
statista_dataset/dataset_copy/imgs/20437.png," This statistic shows the impact of the coronavirus (COVID-19) crisis on the demand for electricity in Spain from February 24 to March 22, 2020. On February 28, the demand for electricity from the Spanish grid stood at 715 GWh. However, three weeks later, this figure had dropped to 642 GWh. ",line,Unnamed: 0,Demand in GWh
statista_dataset/dataset_copy/imgs/23595.png," This statistic illustrates the monthly product cost index of basic iron, steel and ferroalloys manufactured in the United Kingdom (UK) from July 2016 to July 2018. During the months recorded here, the product cost index of basic iron, steel and ferroalloys reached a peak in July of 2018 at 120.4 points. ",line,Unnamed: 0,Product price index
statista_dataset/dataset_copy/imgs/811.png," As of May 17, 2020, there have been 320 total infections of coronavirus in Vietnam. At the moment, 260 patients have recovered. Vietnam has gone 31 days without new infection cases of COVID-19 as of 6:05 PM on May 17, 2020. As of April 23, 2020, Hanoi has had the highest number of COVID-19 infections with 123 cases.COVID-19 development in Vietnam On January 30, 2020, the first two patients with COVID-19 in Vietnam were diagnosed. They were a male from Wuhan and his son, who was living in Long An and whom the father was visiting. Both father and son were tested positive and treated in a hospital. Although the number of infections was contained after that, travel activities have again led to a steady increase in COVID-19 cases. Patient 17, who returned from Europe, as well as patient 34, who returned from Washington via Qatar, were in contact with several citizens in Vietnam before the infection was determined, which started a chain of infections.Measures against COVID-19 in Vietnam Beginning April 1, 2020, Vietnam will go into 15 days of nationwide social distancing and self-isolation after the latest directive signed by the Prime Minister. The Prime Minister of Vietnam announced three goals to fight the epidemic in the country. Firstly, the sense of responsibility of the anti-epidemic forces in each area and in each industry will increase. The second goal is to make people more aware of their responsibility to participate in implementing the instructions of the Party, the State and the guidance of the health sector, so that each citizen will act as a â€œsoldier involved in fighting the epidemicâ€? Thirdly, when the Prime Minister signed a decision to announce the nationwide epidemic, all anti-epidemic members of the health, military, police and other forces will be entitled to specific benefits during this period. ",table,Unnamed: 0,Number of cases
statista_dataset/dataset_copy/imgs/22707.png," As of June 2018, emergency departments (ED) and critical care units (CCU) in hospitals in Tokyo Prefecture had a capacity of 635 hospital beds, which was the highest number among all 47 prefectures in Japan. Aichi Prefecture followed with 608 beds. That year, a total of around 6.4 thousand beds were available in ED and CCU in Japanese hospitals. ",bar,Unnamed: 0,Number of hospital beds
statista_dataset/dataset_copy/imgs/3875.png, This statistic shows the Detroit Tigers all-time home run leaders as of October 2020. Al Kaline has hit the most home runs in Detroit Tigers franchise history with 399 home runs. ,bar,Unnamed: 0,Number of home runs
statista_dataset/dataset_copy/imgs/20196.png," Due to the coronavirus pandemic, some 85 percent of retailers estimate that food safety and sanitization methods will be heightened in foodservice operations in convenience stores in the long-term. In addition, more than half of the sample (53 percent) believe that online ordering and delivery will become more common than in-store purchasing as a result of social distancing measures. For further information about the coronavirus (COVID-19) pandemic, please visit our dedicated Facts and Figures page. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/6534.png," This statistic shows the number of households in the United States in 2020, by type. In 2020, about 83.68 million family households were counted in the United States. ",table,Household type,Number of households in millions
statista_dataset/dataset_copy/imgs/4298.png," As of June 2020, the Finnish national men's football team ranked 58 on the FIFA World Ranking. The highest position ever reached was 36 in 2007. Rank 94 was the lowest result of the team, which was reached in 2016. ",table,Unnamed: 0,FIFA World Ranking* position
statista_dataset/dataset_copy/imgs/11001.png," The chart shows the sales share of the adidas Group worldwide in 2019, broken down by brand. In 2019, the adidas brand accounted for almost 91 percent of the adidas Group's net sales. That year, the adidas brand had net sales amounting to about 21.5 billion euros. ",pie,Unnamed: 0,Share of net sales
statista_dataset/dataset_copy/imgs/12811.png," Basketball is a commonly watched sport both in the United States and worldwide. The National Basketball Association is a professional basketball league for men with 30 teams competing against each other in the United States. Over the past years, NBA has gained significant popularity and a significant increase in players' salaries has made it one of the best paid sports league worldwide. In 2019, the NBA's average annual salary reached 8.32 million U.S. dollars per player and total salaries approximated to 3.67 billion U.S. dollars. ",table,Unnamed: 0,Salaries in million U.S. dollars
statista_dataset/dataset_copy/imgs/24997.png," By the end of 2019, the Canadian direct investments in the United States totaled 631.58 billion Canadian dollars which was the highest of any nation. The second highest was the United Kingdom where the Canadian direct investments came to 106.99 billion Canadian dollars. ",table,Unnamed: 0,Direct investments in million Canadian dollars
statista_dataset/dataset_copy/imgs/21655.png," The statistic shows the frequency of use of public transport in Brazil in 2018, sorted by number of days per week. On a survey, 30 percent of respondents affirmed they used public transport during five days per week, while 24 percent used it six days a week. ",bar,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/22071.png," In the first half of 2020, global reinsurance capital amounted to 610 billion U.S. dollars according to Aon. Global reinsurance capital has been recovering steadily from the shockwaves sent through the sector by the global financial crisis of 2008. ",column,Unnamed: 0,Value in billion US dollars
statista_dataset/dataset_copy/imgs/12351.png," This statistic shows the second-hand personal luxury goods market share worldwide in 2019, by product category. In 2019, used watches and jewelry accounted for 78 percent of the product offering within the personal luxury goods second-hand market worldwide. ",pie,Unnamed: 0,Share of market value
statista_dataset/dataset_copy/imgs/20101.png," This statistic shows the number of enterprises in the manufacture of cocoa, chocolate and sugar confectionery industry in Bulgaria from 2008 to 2017. In 2017, there were 170 enterprises in manufacture of cocoa, chocolate and sugar confectionery industry in Bulgaria. ",column,Unnamed: 0,Number of enterprises
statista_dataset/dataset_copy/imgs/24885.png," The statistic shows the average Google pay per click clickthrough rate in the travel industry in the United States in November 2014, by subsector. According to the source, the average PPC clickthrough rate of of the attractions sector was 4.1 percent. ",column,Unnamed: 0,Average PPC clickthrough rate
statista_dataset/dataset_copy/imgs/5703.png," The statistic shows gross domestic product (GDP) in Kazakhstan from 1994 to 2018, with projections up until 2021. Gross domestic product (GDP) denotes the aggregate value of all services and goods produced within a country in any given year. GDP is an important indicator of a country's economic power. In 2018, Kazakhstan's gross domestic product amounted to around 508.82 billion international dollars. ",line,Unnamed: 0,Gross domestic product in billion international dollars
statista_dataset/dataset_copy/imgs/8717.png," This statistic shows the real interest rates in Singapore from 2009 to 2019. In 2019, the deposit interest rates by banks in Singapore was at approximately 5.17 percent, higher than the previous year's rate of 2.2 percent. ",column,Unnamed: 0,Real interest rates
statista_dataset/dataset_copy/imgs/15288.png," This statistic provides key data on Beats Music as of March 2014. The service's March royalties paid to songwriters and publishers amounted to 22.97 thousand U.S. dollars, where the royalties paid to artists and labels amounted to 249.07 thousand U.S. dollars in the same time period. The source additionally estimated that the royalties per play amounted to 0.00012 and 0.00136 U.S. dollars, respectively. ",table,Item,Unnamed: 1
statista_dataset/dataset_copy/imgs/18064.png," This statistic represents the annual change in the producer price index of aluminum sheet in the United States between January and August 2013. In August 2013, the price of aluminum sheet decreased by 0.3 percent, compared with one year before. ",line,Unnamed: 0,Percentage change
statista_dataset/dataset_copy/imgs/19302.png," As of the season 2019/2020, Giovanni Trapattoni was the Serie A soccer coach in Italy winning the highest number of championships, known as scudetto. Data show that Trapattoni won a total of seven championships. Massimiliano Allegri ranked second in the list, having won six Serie A championships overall. In particular, Allegri managed to win five championships in a row, between the seasons 2014/2015 and 2018/2019. ",bar,Unnamed: 0,Number of championships won
statista_dataset/dataset_copy/imgs/17425.png," The Sustainable Investment Plan is the investment pillar of the European Union's (EU) approach to tackling the climate and environmental challenges and becoming greener and carbon-neutral. According to the 2030 targets, the EU needs to achieve at least a 40 percent cut in greenhouse gas emissions from 1990 levels, increase the share of renewable energy, and 32.5 percent improvement in energy efficiency. Reaching the targets requires 260 billion euros a year in additional investments by 2030. The EU has committed to spending 503 billion euros from the EU budget by 2030, triggering additional national co-financing of 114 billion euros for climate and environmental spending. The Invest EU Fund will provide an EU budget guarantee for risk reduction in financing and investment operations, leveraging 279 billion euros of private and public climate and environmentally-related investments. The Innovation and Modernization funds, which are financed through a part of the revenues from the Emissions Trading Scheme, will provide at least 25 billion euros to boost innovation and modernization in the power sector. The Just Transition Mechanism mobilizes 100 billion euros for investment in regions most exposed to transition challenges. ",pie,Unnamed: 0,Investment in billion euros
statista_dataset/dataset_copy/imgs/6574.png," The overall weekly hours of work in the United Kingdom plummeted from over 1 billion hours in the three months to January 2020 to just 841 million in the three months to June 2020, which was the lowest level seen since the middle of 1994. In the three months to October 2020, the average overall weekly hours of work was approximately 960 million hours. ",line,Unnamed: 0,Weekly hours of work in millions
statista_dataset/dataset_copy/imgs/8187.png," As of April 2020, entering the third week of circuit breaker measures to restrain the spread of COVID-19 in Singapore, 20 percent of the respondents stated that the state of their mental health had gotten worse. In response to the growing number of new cases, Singapore announced on April 3 a set of preventive ""circuit breaker"" measures, to be applied from April 7 to May 4, with an extension to June 1 announced on April 21. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/16281.png," Land-based sports betting has been legal in the U.S. state of Indiana since September 2019. This means that it is possible to play college sports betting, MLB sports betting, and NBA sports betting in the state. In September 2020, Indiana generated a total of 14.28 million U.S. dollars in revenue from sports betting, up from the previous month's total of 9.83 million U.S. dollars. ",column,Unnamed: 0,Revenue in million U.S. dollars
statista_dataset/dataset_copy/imgs/5744.png," This statistic shows the poverty rate in Colorado from 2000 to 2019. In 2019, about 9.3 percent of Colorado's population lived below the poverty line. ",line,Unnamed: 0,Percentage of population
statista_dataset/dataset_copy/imgs/11132.png," After the spread of the Coronavirus (COVID-19) in the December 2019, people around the world have become increasingly worried about a public health emergency. According to a survey conducted in Italy in February 2020, one in three Italians declared to be concerned about the Coronavirus emergency. ",pie,Unnamed: 0,Share of respondents
statista_dataset/dataset_copy/imgs/4735.png," As of June 2020, the Norwegian national men's football team ranked 44 on the FIFA World Ranking. The highest position ever reached was four in 1993. Rank 83 was the lowest result of the team, which was reached in 2016. ",table,Unnamed: 0,FIFA World Ranking* position
statista_dataset/dataset_copy/imgs/17481.png," In 2019, 45.2 percent of Callaway Golf's sales came from golf clubs. The company had golf club sales of 768.3 million U.S. dollars that year.",pie,Unnamed: 0,Share of sales
statista_dataset/dataset_copy/imgs/1949.png," This statistic displays the average Chinese domestic prices for selected rare earth oxides as of January 5, 2021. At that time, cerium oxide had an average domestic price of 10,000 renminbi per metric ton in China. ",table,Unnamed: 0,Price in renminbi per metric ton
statista_dataset/dataset_copy/imgs/17386.png," This statistic displays the average value of property stolen during larceny-theft in the United States in 2019, by type. In 2019, the average value of stolen bicycles amounted to 569 U.S. dollars. ",bar,Unnamed: 0,Average value in U.S. dollars
statista_dataset/dataset_copy/imgs/24442.png," This statistic presents the most popular topics on Pinterest worldwide in 2018, based on share of pins. According to the source, 75 percent of top 100 pins in 2018 were recipes. Crafts accounted for five percent of top 100 pins. ",pie,Unnamed: 0,Percentage of pins
statista_dataset/dataset_copy/imgs/17106.png," This graph shows the number of doping cases in international sports from 2000 to 2010, by world region. In South America, there were a total of 169 cases during this period. There were a total of 1,998 cases worldwide. ",column,Unnamed: 0,Number of cases
statista_dataset/dataset_copy/imgs/22285.png," This statistic shows the ten earthquakes that occurred in the United States from 1900 to 2016, that had an affect on the most people. Approximately 3,000 people were affected by the earthquake in Klamath Falls, Oregon on September 21, 1993. ",bar,"Date, Location",Number of people affected
